time,price_actual,price_day_ahead,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,total_load_forecast,oil_price,day_of_week,hour_of_day,date
2015-01-11 11:00:00+00:00,54.7,27.87,2592.0,10477.0,24372.0,40.1868,6,11,2015-01-11
2015-01-11 12:00:00+00:00,52.89,28.24,2741.0,10956.0,24563.0,40.1868,6,12,2015-01-11
2015-01-11 13:00:00+00:00,54.58,27.49,2672.0,11131.0,24976.0,40.1868,6,13,2015-01-11
2015-01-11 14:00:00+00:00,54.82,27.27,2300.0,11719.0,24827.0,40.1868,6,14,2015-01-11
2015-01-11 15:00:00+00:00,52.08,24.14,1672.0,12170.0,23696.0,40.1868,6,15,2015-01-11
2015-01-11 16:00:00+00:00,52.05,24.65,880.0,12143.0,23021.0,40.1868,6,16,2015-01-11
2015-01-11 17:00:00+00:00,55.59,31.0,354.0,12239.0,23123.0,40.1868,6,17,2015-01-11
2015-01-11 18:00:00+00:00,77.6,41.7,42.0,12185.0,25036.0,40.1868,6,18,2015-01-11
2015-01-11 19:00:00+00:00,80.36,50.34,10.0,12613.0,26555.0,40.1868,6,19,2015-01-11
2015-01-11 20:00:00+00:00,82.29,46.48,0.0,12869.0,26981.0,40.1868,6,20,2015-01-11
2015-01-11 21:00:00+00:00,82.47,40.0,5.0,12678.0,27054.0,40.1868,6,21,2015-01-11
2015-01-11 22:00:00+00:00,78.06,36.9,7.0,12606.0,25990.0,40.1868,6,22,2015-01-11
2015-01-11 23:00:00+00:00,70.13,32.79,3.0,12571.0,23997.0,40.1868,6,23,2015-01-11
2015-01-12 00:00:00+00:00,60.81,66.17,21.0,1683.0,27051.0,38.6627,0,0,2015-01-12
2015-01-12 01:00:00+00:00,58.27,61.57,18.0,1488.0,25157.0,38.6627,0,1,2015-01-12
2015-01-12 02:00:00+00:00,53.65,56.7,8.0,1316.0,24059.0,38.6627,0,2,2015-01-12
2015-01-12 03:00:00+00:00,51.95,54.5,15.0,1361.0,23630.0,38.6627,0,3,2015-01-12
2015-01-12 04:00:00+00:00,51.4,53.96,11.0,1345.0,23522.0,38.6627,0,4,2015-01-12
2015-01-12 05:00:00+00:00,52.93,56.7,11.0,1272.0,24139.0,38.6627,0,5,2015-01-12
2015-01-12 06:00:00+00:00,58.8,62.69,13.0,1265.0,26643.0,38.6627,0,6,2015-01-12
2015-01-12 07:00:00+00:00,70.52,69.37,31.0,1283.0,31303.0,38.6627,0,7,2015-01-12
2015-01-12 08:00:00+00:00,75.72,68.0,188.0,1251.0,34166.0,38.6627,0,8,2015-01-12
2015-01-12 09:00:00+00:00,81.92,70.5,1051.0,1217.0,34902.0,38.6627,0,9,2015-01-12
2015-01-12 10:00:00+00:00,85.63,70.5,2116.0,1164.0,35302.0,38.6627,0,10,2015-01-12
2015-01-12 11:00:00+00:00,86.76,68.5,2841.0,1079.0,34926.0,38.6627,0,11,2015-01-12
2015-01-12 12:00:00+00:00,82.78,67.2,3487.0,1025.0,34461.0,38.6627,0,12,2015-01-12
2015-01-12 13:00:00+00:00,76.7,66.46,3466.0,1233.0,34077.0,38.6627,0,13,2015-01-12
2015-01-12 14:00:00+00:00,74.35,64.76,3264.0,1101.0,32951.0,38.6627,0,14,2015-01-12
2015-01-12 15:00:00+00:00,73.6,64.76,2491.0,961.0,32532.0,38.6627,0,15,2015-01-12
2015-01-12 16:00:00+00:00,74.74,65.23,1548.0,885.0,32380.0,38.6627,0,16,2015-01-12
2015-01-12 17:00:00+00:00,76.34,66.5,817.0,994.0,33392.0,38.6627,0,17,2015-01-12
2015-01-12 18:00:00+00:00,84.23,72.5,333.0,1212.0,36018.0,38.6627,0,18,2015-01-12
2015-01-12 19:00:00+00:00,87.72,72.58,53.0,1088.0,36757.0,38.6627,0,19,2015-01-12
2015-01-12 20:00:00+00:00,86.54,72.07,0.0,1135.0,36901.0,38.6627,0,20,2015-01-12
2015-01-12 21:00:00+00:00,81.3,68.8,0.0,1385.0,35903.0,38.6627,0,21,2015-01-12
2015-01-12 22:00:00+00:00,69.06,65.23,21.0,1642.0,32853.0,38.6627,0,22,2015-01-12
2015-01-12 23:00:00+00:00,62.43,63.29,8.0,1746.0,29696.0,38.6627,0,23,2015-01-12
2015-01-13 00:00:00+00:00,55.61,46.17,4.0,8097.0,28161.0,39.0877,1,0,2015-01-13
2015-01-13 01:00:00+00:00,52.54,42.0,0.0,7806.0,25814.0,39.0877,1,1,2015-01-13
2015-01-13 02:00:00+00:00,50.97,40.8,0.0,7376.0,24609.0,39.0877,1,2,2015-01-13
2015-01-13 03:00:00+00:00,49.57,39.69,1.0,7098.0,24062.0,39.0877,1,3,2015-01-13
2015-01-13 04:00:00+00:00,48.74,39.2,3.0,6814.0,23903.0,39.0877,1,4,2015-01-13
2015-01-13 05:00:00+00:00,49.56,40.0,1.0,6962.0,24462.0,39.0877,1,5,2015-01-13
2015-01-13 06:00:00+00:00,53.96,44.93,1.0,6887.0,27029.0,39.0877,1,6,2015-01-13
2015-01-13 07:00:00+00:00,65.89,58.34,9.0,6901.0,31669.0,39.0877,1,7,2015-01-13
2015-01-13 08:00:00+00:00,73.97,62.2,61.0,6887.0,35277.0,39.0877,1,8,2015-01-13
2015-01-13 09:00:00+00:00,78.25,66.2,650.0,7022.0,36330.0,39.0877,1,9,2015-01-13
2015-01-13 10:00:00+00:00,83.44,68.52,1695.0,6650.0,36982.0,39.0877,1,10,2015-01-13
2015-01-13 11:00:00+00:00,81.74,66.49,2715.0,5847.0,36787.0,39.0877,1,11,2015-01-13
2015-01-13 12:00:00+00:00,78.22,63.31,3317.0,5519.0,36279.0,39.0877,1,12,2015-01-13
2015-01-13 13:00:00+00:00,74.18,61.84,3422.0,6002.0,35781.0,39.0877,1,13,2015-01-13
2015-01-13 14:00:00+00:00,69.45,57.46,3350.0,6334.0,34485.0,39.0877,1,14,2015-01-13
2015-01-13 15:00:00+00:00,69.58,57.59,3012.0,6593.0,33826.0,39.0877,1,15,2015-01-13
2015-01-13 16:00:00+00:00,72.97,60.69,2280.0,6291.0,33745.0,39.0877,1,16,2015-01-13
2015-01-13 17:00:00+00:00,75.59,62.56,1292.0,5959.0,34067.0,39.0877,1,17,2015-01-13
2015-01-13 18:00:00+00:00,86.26,67.11,437.0,5636.0,36388.0,39.0877,1,18,2015-01-13
2015-01-13 19:00:00+00:00,88.57,70.2,4.0,5604.0,37797.0,39.0877,1,19,2015-01-13
2015-01-13 20:00:00+00:00,87.32,69.1,8.0,5820.0,37691.0,39.0877,1,20,2015-01-13
2015-01-13 21:00:00+00:00,80.78,63.89,16.0,5901.0,36952.0,39.0877,1,21,2015-01-13
2015-01-13 22:00:00+00:00,77.41,61.84,11.0,5718.0,34327.0,39.0877,1,22,2015-01-13
2015-01-13 23:00:00+00:00,67.0,54.96,6.0,5770.0,31228.0,39.0877,1,23,2015-01-13
2015-01-14 00:00:00+00:00,60.23,48.04,1.0,5993.0,28401.0,41.958999999999996,2,0,2015-01-14
2015-01-14 01:00:00+00:00,54.69,43.22,3.0,6256.0,25944.0,41.958999999999996,2,1,2015-01-14
2015-01-14 02:00:00+00:00,53.88,43.05,1.0,6577.0,24597.0,41.958999999999996,2,2,2015-01-14
2015-01-14 03:00:00+00:00,53.19,43.21,1.0,6625.0,24158.0,41.958999999999996,2,3,2015-01-14
2015-01-14 04:00:00+00:00,52.57,43.05,0.0,6428.0,24076.0,41.958999999999996,2,4,2015-01-14
2015-01-14 05:00:00+00:00,57.13,46.83,0.0,6395.0,24612.0,41.958999999999996,2,5,2015-01-14
2015-01-14 06:00:00+00:00,70.06,60.69,0.0,5557.0,27154.0,41.958999999999996,2,6,2015-01-14
2015-01-14 07:00:00+00:00,76.53,68.03,2.0,4933.0,32225.0,41.958999999999996,2,7,2015-01-14
2015-01-14 08:00:00+00:00,83.97,71.46,58.0,4636.0,35671.0,41.958999999999996,2,8,2015-01-14
2015-01-14 09:00:00+00:00,92.24,78.9,497.0,4658.0,36366.0,41.958999999999996,2,9,2015-01-14
2015-01-14 10:00:00+00:00,97.95,81.12,1345.0,4549.0,36501.0,41.958999999999996,2,10,2015-01-14
2015-01-14 11:00:00+00:00,94.52,77.15,2281.0,4313.0,36304.0,41.958999999999996,2,11,2015-01-14
2015-01-14 12:00:00+00:00,86.31,71.15,2895.0,4447.0,35821.0,41.958999999999996,2,12,2015-01-14
2015-01-14 13:00:00+00:00,79.91,68.25,3159.0,5041.0,35422.0,41.958999999999996,2,13,2015-01-14
2015-01-14 14:00:00+00:00,76.06,63.89,3111.0,5388.0,34070.0,41.958999999999996,2,14,2015-01-14
2015-01-14 15:00:00+00:00,75.64,63.01,2643.0,5530.0,33419.0,41.958999999999996,2,15,2015-01-14
2015-01-14 16:00:00+00:00,77.09,64.89,1871.0,5641.0,33189.0,41.958999999999996,2,16,2015-01-14
2015-01-14 17:00:00+00:00,79.62,67.11,830.0,5604.0,33748.0,41.958999999999996,2,17,2015-01-14
2015-01-14 18:00:00+00:00,88.06,69.96,285.0,5888.0,36210.0,41.958999999999996,2,18,2015-01-14
2015-01-14 19:00:00+00:00,88.75,70.52,31.0,6335.0,38021.0,41.958999999999996,2,19,2015-01-14
2015-01-14 20:00:00+00:00,86.91,68.75,11.0,6924.0,38219.0,41.958999999999996,2,20,2015-01-14
2015-01-14 21:00:00+00:00,79.91,62.99,22.0,7523.0,37223.0,41.958999999999996,2,21,2015-01-14
2015-01-14 22:00:00+00:00,70.11,55.0,15.0,8025.0,34534.0,41.958999999999996,2,22,2015-01-14
2015-01-14 23:00:00+00:00,59.27,45.67,0.0,8085.0,31369.0,41.958999999999996,2,23,2015-01-14
2015-01-15 00:00:00+00:00,49.14,39.0,4.0,8424.0,28158.0,40.0902,3,0,2015-01-15
2015-01-15 01:00:00+00:00,45.38,35.0,0.0,8463.0,25897.0,40.0902,3,1,2015-01-15
2015-01-15 02:00:00+00:00,43.68,34.73,0.0,8402.0,24636.0,40.0902,3,2,2015-01-15
2015-01-15 03:00:00+00:00,42.49,33.04,0.0,8319.0,23966.0,40.0902,3,3,2015-01-15
2015-01-15 04:00:00+00:00,40.7,32.25,1.0,8337.0,23884.0,40.0902,3,4,2015-01-15
2015-01-15 05:00:00+00:00,41.48,33.0,1.0,8093.0,24391.0,40.0902,3,5,2015-01-15
2015-01-15 06:00:00+00:00,46.24,38.0,1.0,7992.0,26919.0,40.0902,3,6,2015-01-15
2015-01-15 07:00:00+00:00,56.67,48.62,21.0,8186.0,31770.0,40.0902,3,7,2015-01-15
2015-01-15 08:00:00+00:00,69.9,57.59,73.0,8689.0,35369.0,40.0902,3,8,2015-01-15
2015-01-15 09:00:00+00:00,76.22,63.01,567.0,9166.0,36242.0,40.0902,3,9,2015-01-15
2015-01-15 10:00:00+00:00,79.18,64.0,1397.0,9423.0,36975.0,40.0902,3,10,2015-01-15
2015-01-15 11:00:00+00:00,77.66,62.01,2191.0,9164.0,36838.0,40.0902,3,11,2015-01-15
2015-01-15 12:00:00+00:00,70.25,54.87,2556.0,9595.0,36431.0,40.0902,3,12,2015-01-15
2015-01-15 13:00:00+00:00,57.96,45.3,2640.0,9905.0,36047.0,40.0902,3,13,2015-01-15
2015-01-15 14:00:00+00:00,54.4,41.35,2457.0,9694.0,34655.0,40.0902,3,14,2015-01-15
2015-01-15 15:00:00+00:00,53.87,40.8,1902.0,10147.0,34111.0,40.0902,3,15,2015-01-15
2015-01-15 16:00:00+00:00,57.8,45.03,1181.0,10370.0,34190.0,40.0902,3,16,2015-01-15
2015-01-15 17:00:00+00:00,65.77,52.47,454.0,10246.0,34596.0,40.0902,3,17,2015-01-15
2015-01-15 18:00:00+00:00,78.95,61.69,61.0,10109.0,36820.0,40.0902,3,18,2015-01-15
2015-01-15 19:00:00+00:00,80.36,63.43,11.0,10483.0,38704.0,40.0902,3,19,2015-01-15
2015-01-15 20:00:00+00:00,79.38,62.01,11.0,11013.0,38572.0,40.0902,3,20,2015-01-15
2015-01-15 21:00:00+00:00,70.31,54.12,3.0,11527.0,37657.0,40.0902,3,21,2015-01-15
2015-01-15 22:00:00+00:00,56.77,42.35,3.0,12069.0,34804.0,40.0902,3,22,2015-01-15
2015-01-15 23:00:00+00:00,53.49,40.13,3.0,11549.0,31605.0,40.0902,3,23,2015-01-15
2015-01-16 00:00:00+00:00,45.92,36.0,6.0,10850.0,28330.0,42.2912,4,0,2015-01-16
2015-01-16 01:00:00+00:00,43.7,34.0,0.0,9975.0,26071.0,42.2912,4,1,2015-01-16
2015-01-16 02:00:00+00:00,42.91,33.04,0.0,9267.0,24619.0,42.2912,4,2,2015-01-16
2015-01-16 03:00:00+00:00,42.15,33.04,1.0,8578.0,24127.0,42.2912,4,3,2015-01-16
2015-01-16 04:00:00+00:00,42.73,33.73,4.0,8099.0,23954.0,42.2912,4,4,2015-01-16
2015-01-16 05:00:00+00:00,45.02,35.0,4.0,8683.0,24612.0,42.2912,4,5,2015-01-16
2015-01-16 06:00:00+00:00,50.41,40.69,2.0,8602.0,27024.0,42.2912,4,6,2015-01-16
2015-01-16 07:00:00+00:00,66.58,57.93,12.0,8277.0,31796.0,42.2912,4,7,2015-01-16
2015-01-16 08:00:00+00:00,78.3,64.89,47.0,8769.0,35288.0,42.2912,4,8,2015-01-16
2015-01-16 09:00:00+00:00,85.84,70.52,416.0,9186.0,36377.0,42.2912,4,9,2015-01-16
2015-01-16 10:00:00+00:00,89.11,71.25,1032.0,9546.0,36967.0,42.2912,4,10,2015-01-16
2015-01-16 11:00:00+00:00,85.59,68.69,1628.0,9912.0,36823.0,42.2912,4,11,2015-01-16
2015-01-16 12:00:00+00:00,78.55,62.56,2276.0,10797.0,36450.0,42.2912,4,12,2015-01-16
2015-01-16 13:00:00+00:00,71.22,58.34,2613.0,11646.0,36098.0,42.2912,4,13,2015-01-16
2015-01-16 14:00:00+00:00,61.29,48.84,2538.0,12710.0,34828.0,42.2912,4,14,2015-01-16
2015-01-16 15:00:00+00:00,59.4,46.25,2272.0,13327.0,34019.0,42.2912,4,15,2015-01-16
2015-01-16 16:00:00+00:00,66.69,54.02,1691.0,12385.0,33853.0,42.2912,4,16,2015-01-16
2015-01-16 17:00:00+00:00,71.61,58.98,765.0,11017.0,34258.0,42.2912,4,17,2015-01-16
2015-01-16 18:00:00+00:00,82.21,63.52,187.0,10038.0,36326.0,42.2912,4,18,2015-01-16
2015-01-16 19:00:00+00:00,84.46,66.94,33.0,9097.0,37410.0,42.2912,4,19,2015-01-16
2015-01-16 20:00:00+00:00,82.09,64.89,18.0,9500.0,37004.0,42.2912,4,20,2015-01-16
2015-01-16 21:00:00+00:00,76.0,59.88,37.0,9839.0,36315.0,42.2912,4,21,2015-01-16
2015-01-16 22:00:00+00:00,68.82,55.02,36.0,9487.0,34030.0,42.2912,4,22,2015-01-16
2015-01-16 23:00:00+00:00,58.81,45.34,32.0,9505.0,31310.0,42.2912,4,23,2015-01-16
2015-01-17 00:00:00+00:00,50.65,36.54,34.0,9235.0,29129.0,42.2912,5,0,2015-01-17
2015-01-17 01:00:00+00:00,47.98,33.8,35.0,9170.0,26616.0,42.2912,5,1,2015-01-17
2015-01-17 02:00:00+00:00,46.67,33.04,17.0,8834.0,24814.0,42.2912,5,2,2015-01-17
2015-01-17 03:00:00+00:00,46.66,33.04,2.0,8180.0,23925.0,42.2912,5,3,2015-01-17
2015-01-17 04:00:00+00:00,45.48,33.04,2.0,7714.0,23574.0,42.2912,5,4,2015-01-17
2015-01-17 05:00:00+00:00,46.52,34.0,0.0,7366.0,23512.0,42.2912,5,5,2015-01-17
2015-01-17 06:00:00+00:00,47.61,36.0,0.0,6668.0,24045.0,42.2912,5,6,2015-01-17
2015-01-17 07:00:00+00:00,51.97,41.19,5.0,6236.0,25660.0,42.2912,5,7,2015-01-17
2015-01-17 08:00:00+00:00,58.88,48.2,104.0,6310.0,27391.0,42.2912,5,8,2015-01-17
2015-01-17 09:00:00+00:00,68.81,60.64,713.0,5935.0,30302.0,42.2912,5,9,2015-01-17
2015-01-17 10:00:00+00:00,73.52,64.88,1815.0,5592.0,32302.0,42.2912,5,10,2015-01-17
2015-01-17 11:00:00+00:00,73.67,64.88,2805.0,5285.0,32532.0,42.2912,5,11,2015-01-17
2015-01-17 12:00:00+00:00,71.88,62.5,3457.0,5401.0,31904.0,42.2912,5,12,2015-01-17
2015-01-17 13:00:00+00:00,68.06,58.69,3558.0,5774.0,31786.0,42.2912,5,13,2015-01-17
2015-01-17 14:00:00+00:00,58.83,47.0,3312.0,6184.0,31219.0,42.2912,5,14,2015-01-17
2015-01-17 15:00:00+00:00,51.47,40.4,2822.0,6420.0,29977.0,42.2912,5,15,2015-01-17
2015-01-17 16:00:00+00:00,51.0,39.84,2016.0,6318.0,29407.0,42.2912,5,16,2015-01-17
2015-01-17 17:00:00+00:00,55.19,43.1,801.0,5924.0,29815.0,42.2912,5,17,2015-01-17
2015-01-17 18:00:00+00:00,72.1,56.68,165.0,5367.0,32270.0,42.2912,5,18,2015-01-17
2015-01-17 19:00:00+00:00,75.99,59.82,62.0,5576.0,33840.0,42.2912,5,19,2015-01-17
2015-01-17 20:00:00+00:00,74.0,57.59,28.0,6135.0,34565.0,42.2912,5,20,2015-01-17
2015-01-17 21:00:00+00:00,70.78,53.7,26.0,6385.0,34255.0,42.2912,5,21,2015-01-17
2015-01-17 22:00:00+00:00,57.88,42.25,26.0,6305.0,32574.0,42.2912,5,22,2015-01-17
2015-01-17 23:00:00+00:00,53.7,37.78,26.0,6331.0,30278.0,42.2912,5,23,2015-01-17
2015-01-18 00:00:00+00:00,54.28,36.24,24.0,6624.0,27766.0,42.2359,6,0,2015-01-18
2015-01-18 01:00:00+00:00,50.61,33.8,11.0,6510.0,25570.0,42.2359,6,1,2015-01-18
2015-01-18 02:00:00+00:00,44.42,28.75,6.0,6574.0,23730.0,42.2359,6,2,2015-01-18
2015-01-18 03:00:00+00:00,41.89,27.57,8.0,6723.0,22613.0,42.2359,6,3,2015-01-18
2015-01-18 04:00:00+00:00,40.46,25.0,6.0,6671.0,22167.0,42.2359,6,4,2015-01-18
2015-01-18 05:00:00+00:00,41.77,27.25,6.0,6417.0,22147.0,42.2359,6,5,2015-01-18
2015-01-18 06:00:00+00:00,42.1,28.79,4.0,6512.0,22534.0,42.2359,6,6,2015-01-18
2015-01-18 07:00:00+00:00,45.21,33.6,7.0,6396.0,23616.0,42.2359,6,7,2015-01-18
2015-01-18 08:00:00+00:00,47.87,34.9,60.0,6140.0,24469.0,42.2359,6,8,2015-01-18
2015-01-18 09:00:00+00:00,53.03,39.84,280.0,5765.0,26207.0,42.2359,6,9,2015-01-18
2015-01-18 10:00:00+00:00,56.4,43.97,641.0,5287.0,28561.0,42.2359,6,10,2015-01-18
2015-01-18 11:00:00+00:00,64.8,53.98,927.0,5032.0,29673.0,42.2359,6,11,2015-01-18
2015-01-18 12:00:00+00:00,62.38,50.1,1070.0,5018.0,29685.0,42.2359,6,12,2015-01-18
2015-01-18 13:00:00+00:00,66.25,53.69,880.0,5049.0,30046.0,42.2359,6,13,2015-01-18
2015-01-18 14:00:00+00:00,66.2,52.8,703.0,5045.0,29932.0,42.2359,6,14,2015-01-18
2015-01-18 15:00:00+00:00,60.23,42.51,552.0,5190.0,28724.0,42.2359,6,15,2015-01-18
2015-01-18 16:00:00+00:00,59.38,42.0,346.0,5902.0,28234.0,42.2359,6,16,2015-01-18
2015-01-18 17:00:00+00:00,58.14,42.51,135.0,6843.0,28603.0,42.2359,6,17,2015-01-18
2015-01-18 18:00:00+00:00,69.59,55.57,24.0,7164.0,30986.0,42.2359,6,18,2015-01-18
2015-01-18 19:00:00+00:00,74.81,60.8,9.0,7052.0,33027.0,42.2359,6,19,2015-01-18
2015-01-18 20:00:00+00:00,74.28,59.82,10.0,6376.0,34451.0,42.2359,6,20,2015-01-18
2015-01-18 21:00:00+00:00,73.59,57.59,10.0,6241.0,34616.0,42.2359,6,21,2015-01-18
2015-01-18 22:00:00+00:00,68.64,53.69,9.0,5771.0,33252.0,42.2359,6,22,2015-01-18
2015-01-18 23:00:00+00:00,59.72,42.51,11.0,5046.0,30662.0,42.2359,6,23,2015-01-18
2015-01-19 00:00:00+00:00,54.84,38.24,1.0,4746.0,27198.0,41.2059,0,0,2015-01-19
2015-01-19 01:00:00+00:00,49.19,34.9,11.0,4975.0,25056.0,41.2059,0,1,2015-01-19
2015-01-19 02:00:00+00:00,46.43,33.04,11.0,5000.0,23524.0,41.2059,0,2,2015-01-19
2015-01-19 03:00:00+00:00,42.18,29.53,12.0,5208.0,22934.0,41.2059,0,3,2015-01-19
2015-01-19 04:00:00+00:00,40.08,28.07,13.0,6038.0,22868.0,41.2059,0,4,2015-01-19
2015-01-19 05:00:00+00:00,44.03,31.17,16.0,7176.0,23614.0,41.2059,0,5,2015-01-19
2015-01-19 06:00:00+00:00,50.25,39.2,14.0,8043.0,26433.0,41.2059,0,6,2015-01-19
2015-01-19 07:00:00+00:00,61.48,52.07,13.0,8336.0,30976.0,41.2059,0,7,2015-01-19
2015-01-19 08:00:00+00:00,69.97,56.49,53.0,8477.0,34738.0,41.2059,0,8,2015-01-19
2015-01-19 09:00:00+00:00,77.42,64.88,371.0,9210.0,36761.0,41.2059,0,9,2015-01-19
2015-01-19 10:00:00+00:00,79.88,65.02,1002.0,9458.0,38192.0,41.2059,0,10,2015-01-19
2015-01-19 11:00:00+00:00,79.56,64.88,1618.0,9030.0,38437.0,41.2059,0,11,2015-01-19
2015-01-19 12:00:00+00:00,74.48,59.07,2063.0,8825.0,38273.0,41.2059,0,12,2015-01-19
2015-01-19 13:00:00+00:00,69.32,55.69,2304.0,8420.0,38089.0,41.2059,0,13,2015-01-19
2015-01-19 14:00:00+00:00,63.24,47.72,2271.0,8284.0,36853.0,41.2059,0,14,2015-01-19
2015-01-19 15:00:00+00:00,63.06,47.43,2182.0,8234.0,36221.0,41.2059,0,15,2015-01-19
2015-01-19 16:00:00+00:00,68.6,54.56,1702.0,7663.0,36000.0,41.2059,0,16,2015-01-19
2015-01-19 17:00:00+00:00,74.64,60.69,945.0,7398.0,36217.0,41.2059,0,17,2015-01-19
2015-01-19 18:00:00+00:00,86.83,67.25,245.0,6850.0,37842.0,41.2059,0,18,2015-01-19
2015-01-19 19:00:00+00:00,88.95,70.01,91.0,6434.0,38642.0,41.2059,0,19,2015-01-19
2015-01-19 20:00:00+00:00,87.94,69.0,28.0,6907.0,38758.0,41.2059,0,20,2015-01-19
2015-01-19 21:00:00+00:00,83.12,65.69,10.0,6815.0,38265.0,41.2059,0,21,2015-01-19
2015-01-19 22:00:00+00:00,75.57,60.76,4.0,6695.0,36008.0,41.2059,0,22,2015-01-19
2015-01-19 23:00:00+00:00,69.89,56.69,3.0,6338.0,32396.0,41.2059,0,23,2015-01-19
2015-01-20 00:00:00+00:00,57.6,46.67,4.0,5784.0,29044.0,40.4957,1,0,2015-01-20
2015-01-20 01:00:00+00:00,53.55,42.44,0.0,5787.0,26742.0,40.4957,1,1,2015-01-20
2015-01-20 02:00:00+00:00,52.35,42.02,0.0,6123.0,25491.0,40.4957,1,2,2015-01-20
2015-01-20 03:00:00+00:00,50.3,40.0,0.0,6331.0,24909.0,40.4957,1,3,2015-01-20
2015-01-20 04:00:00+00:00,49.46,39.4,0.0,6117.0,24671.0,40.4957,1,4,2015-01-20
2015-01-20 05:00:00+00:00,51.79,42.02,4.0,5694.0,25240.0,40.4957,1,5,2015-01-20
2015-01-20 06:00:00+00:00,56.08,47.43,3.0,4853.0,27744.0,40.4957,1,6,2015-01-20
2015-01-20 07:00:00+00:00,70.93,63.89,29.0,4429.0,32474.0,40.4957,1,7,2015-01-20
2015-01-20 08:00:00+00:00,80.62,67.69,78.0,4253.0,36453.0,40.4957,1,8,2015-01-20
2015-01-20 09:00:00+00:00,83.78,71.15,473.0,4110.0,37782.0,40.4957,1,9,2015-01-20
2015-01-20 10:00:00+00:00,92.88,77.51,1026.0,3646.0,38886.0,40.4957,1,10,2015-01-20
2015-01-20 11:00:00+00:00,90.6,74.75,1497.0,3298.0,38890.0,40.4957,1,11,2015-01-20
2015-01-20 12:00:00+00:00,86.02,69.89,1754.0,3251.0,38311.0,40.4957,1,12,2015-01-20
2015-01-20 13:00:00+00:00,81.19,67.94,1761.0,3649.0,38013.0,40.4957,1,13,2015-01-20
2015-01-20 14:00:00+00:00,79.26,65.01,1587.0,4145.0,36691.0,40.4957,1,14,2015-01-20
2015-01-20 15:00:00+00:00,79.15,65.01,1365.0,4305.0,36174.0,40.4957,1,15,2015-01-20
2015-01-20 16:00:00+00:00,79.79,66.6,978.0,3745.0,35857.0,40.4957,1,16,2015-01-20
2015-01-20 17:00:00+00:00,84.12,67.94,462.0,3536.0,36720.0,40.4957,1,17,2015-01-20
2015-01-20 18:00:00+00:00,89.84,69.89,103.0,3314.0,38173.0,40.4957,1,18,2015-01-20
2015-01-20 19:00:00+00:00,90.69,70.91,4.0,2944.0,39838.0,40.4957,1,19,2015-01-20
2015-01-20 20:00:00+00:00,89.56,69.18,0.0,3180.0,40070.0,40.4957,1,20,2015-01-20
2015-01-20 21:00:00+00:00,85.41,65.75,1.0,3594.0,38719.0,40.4957,1,21,2015-01-20
2015-01-20 22:00:00+00:00,78.73,63.1,0.0,3777.0,36152.0,40.4957,1,22,2015-01-20
2015-01-20 23:00:00+00:00,71.82,57.59,0.0,4033.0,32568.0,40.4957,1,23,2015-01-20
2015-01-21 00:00:00+00:00,70.53,60.01,0.0,4491.0,29658.0,40.7266,2,0,2015-01-21
2015-01-21 01:00:00+00:00,59.37,47.43,3.0,5065.0,26975.0,40.7266,2,1,2015-01-21
2015-01-21 02:00:00+00:00,56.97,45.94,4.0,5872.0,25506.0,40.7266,2,2,2015-01-21
2015-01-21 03:00:00+00:00,54.04,43.77,1.0,6228.0,25129.0,40.7266,2,3,2015-01-21
2015-01-21 04:00:00+00:00,52.15,42.0,0.0,6742.0,24999.0,40.7266,2,4,2015-01-21
2015-01-21 05:00:00+00:00,53.32,42.88,0.0,7505.0,25621.0,40.7266,2,5,2015-01-21
2015-01-21 06:00:00+00:00,55.91,46.04,1.0,7560.0,28226.0,40.7266,2,6,2015-01-21
2015-01-21 07:00:00+00:00,68.61,59.82,36.0,8092.0,33409.0,40.7266,2,7,2015-01-21
2015-01-21 08:00:00+00:00,76.21,62.33,99.0,8087.0,36912.0,40.7266,2,8,2015-01-21
2015-01-21 09:00:00+00:00,78.3,65.69,636.0,8015.0,37941.0,40.7266,2,9,2015-01-21
2015-01-21 10:00:00+00:00,83.04,67.75,1476.0,7813.0,38630.0,40.7266,2,10,2015-01-21
2015-01-21 11:00:00+00:00,80.02,65.01,2252.0,7494.0,38568.0,40.7266,2,11,2015-01-21
2015-01-21 12:00:00+00:00,74.73,59.01,2751.0,8180.0,38196.0,40.7266,2,12,2015-01-21
2015-01-21 13:00:00+00:00,67.08,52.6,2747.0,8362.0,38101.0,40.7266,2,13,2015-01-21
2015-01-21 14:00:00+00:00,61.83,45.13,2310.0,9268.0,36753.0,40.7266,2,14,2015-01-21
2015-01-21 15:00:00+00:00,61.84,44.95,1861.0,9793.0,36145.0,40.7266,2,15,2015-01-21
2015-01-21 16:00:00+00:00,61.8,46.25,1349.0,9590.0,36188.0,40.7266,2,16,2015-01-21
2015-01-21 17:00:00+00:00,70.91,55.47,657.0,9728.0,36757.0,40.7266,2,17,2015-01-21
2015-01-21 18:00:00+00:00,80.27,59.82,193.0,9320.0,38715.0,40.7266,2,18,2015-01-21
2015-01-21 19:00:00+00:00,78.82,58.34,7.0,9625.0,40054.0,40.7266,2,19,2015-01-21
2015-01-21 20:00:00+00:00,75.67,55.02,8.0,9653.0,40082.0,40.7266,2,20,2015-01-21
